escenario,rep,muestra,timestamp,N_peers,cpu_nodo_pct,mem_nodo_pct,egress_tx_Bps,egress_rx_Bps,pod_cpu_m,pod_mem_Mi,bitrate_Mbps,latencia_g2g_ms,startup_ms,stalls_per_min,notas,,timestamp,sistema,escenario,parametro,repeticion,startup_ms,stalls_count,duracion_s,stalls_per_min,fuente_stalls
E4,3,108,2026-08-30T21:35:04,10,11.19,17.47,1313,51,29,217,6.807,,,,,,,,,,,,,,,
E4,3,109,2026-08-30T21:35:34,10,11.02,17.6,1314,51,29,217,6.734,,,,,,,,,,,,,,,
E4,3,110,2026-08-30T21:36:05,10,11.06,17.53,1313,51,28,245,6.798,,,,,,,,,,,,,,,
E4,3,111,2026-08-30T21:36:35,10,11.15,17.6,1312,51,28,245,6.768,,,,,,,,,,,,,,,
E4,3,112,2026-08-30T21:37:05,10,11.23,17.57,1312,51,26,216,6.74,,,,,,,,,,,,,,,
E4,3,113,2026-08-30T21:37:35,10,11.34,17.63,1312,51,26,216,6.796,,,,,,,,,,,,,,,
E4,3,114,2026-08-30T21:38:05,10,11.43,17.66,1312,51,25,247,6.783,,,,,,,,,,,,,,,
E4,3,115,2026-08-30T21:38:35,10,11.46,17.65,1312,51,25,247,6.805,,,,,,,,,,,,,,,
E4,3,116,2026-08-30T21:39:05,10,11.62,17.67,1313,51,26,218,6.809,,,,,,,,,,,,,,,
E4,3,117,2026-08-30T21:39:36,10,11.7,17.72,1313,51,26,218,6.789,,,,,,,,,,,,,,,
E4,3,118,2026-08-30T21:40:06,10,11.6,17.69,1313,51,26,246,6.838,,,,,,,,,,,,,,,
E4,3,119,2026-08-30T21:40:36,10,11.55,17.73,1315,51,26,246,6.836,,,,,,,,,,,,,,,
E4,3,120,2026-08-30T21:41:06,10,11.5,17.77,1315,51,25,221,6.762,1100,936.8,0,,,2026-08-30T21:22:35.849Z,P1,E4,N=10,3,104,0,9669.7,0,waiting
